key,condition,matrix_ratio
fr_eng_s_e_s_n:127_cs_fr,cs_fr,0.6781609195402298
fr_eng_s_e_s_n:127_cs_hi,cs_hi,0.75
fr_eng_s_e_s_n:128_cs_fr,cs_fr,0.7719298245614035
fr_eng_s_e_s_n:128_cs_hi,cs_hi,0.76171875
fr_eng_s_e_s_n:129_cs_fr,cs_fr,0.8571428571428571
fr_eng_s_e_s_n:129_cs_hi,cs_hi,0.765625
fr_eng_s_e_s_n:130_cs_fr,cs_fr,0.875
fr_eng_s_e_s_n:130_cs_hi,cs_hi,0.7125
fr_eng_s_e_s_n:131_cs_fr,cs_fr,0.6776859504132231
fr_eng_s_e_s_n:131_cs_hi,cs_hi,0.7265625
fr_eng_s_e_s_n:132_cs_fr,cs_fr,0.6666666666666666
fr_eng_s_e_s_n:132_cs_hi,cs_hi,0.7109004739336493
fr_eng_s_e_s_n:133_cs_fr,cs_fr,0.5887850467289719
fr_eng_s_e_s_n:133_cs_hi,cs_hi,0.78125
fr_eng_s_e_s_n:134_cs_fr,cs_fr,0.4642857142857143
fr_eng_s_e_s_n:134_cs_hi,cs_hi,0.6814814814814815
fr_eng_s_e_s_n:135_cs_fr,cs_fr,0.7184466019417476
fr_eng_s_e_s_n:135_cs_hi,cs_hi,0.5345911949685535
fr_eng_s_e_s_n:136_cs_fr,cs_fr,0.7321428571428571
fr_eng_s_e_s_n:136_cs_hi,cs_hi,0.7579617834394905
fr_eng_s_e_s_n:137_cs_fr,cs_fr,0.6893203883495146
fr_eng_s_e_s_n:137_cs_hi,cs_hi,0.78515625
fr_eng_s_e_s_n:138_cs_fr,cs_fr,0.627906976744186
fr_eng_s_e_s_n:138_cs_hi,cs_hi,0.7658227848101266
fr_eng_s_e_s_n:139_cs_fr,cs_fr,0.6060606060606061
fr_eng_s_e_s_n:139_cs_hi,cs_hi,0.7446808510638298
fr_eng_s_e_s_n:140_cs_fr,cs_fr,0.7662337662337663
fr_eng_s_e_s_n:140_cs_hi,cs_hi,0.77734375
fr_eng_s_e_s_n:141_cs_fr,cs_fr,0.6978021978021978
fr_eng_s_e_s_n:141_cs_hi,cs_hi,0.79296875
fr_eng_s_e_s_n:142_cs_fr,cs_fr,0.40625
fr_eng_s_e_s_n:142_cs_hi,cs_hi,0.5833333333333334
fr_eng_s_e_s_n:143_cs_fr,cs_fr,0.7971014492753623
fr_eng_s_e_s_n:143_cs_hi,cs_hi,0.7345679012345679
fr_eng_s_e_s_n:144_cs_fr,cs_fr,0.631578947368421
fr_eng_s_e_s_n:144_cs_hi,cs_hi,0.7103825136612022
fr_eng_s_e_s_n:145_cs_fr,cs_fr,0.6944444444444444
fr_eng_s_e_s_n:145_cs_hi,cs_hi,0.7785714285714286
fr_eng_s_e_s_n:146_cs_fr,cs_fr,0.7560975609756098
fr_eng_s_e_s_n:146_cs_hi,cs_hi,0.7606837606837606
fr_eng_s_e_s_n:147_cs_fr,cs_fr,0.6935483870967742
fr_eng_s_e_s_n:147_cs_hi,cs_hi,0.7488372093023256
fr_eng_s_e_s_n:148_cs_fr,cs_fr,0.631578947368421
fr_eng_s_e_s_n:148_cs_hi,cs_hi,0.759493670886076
fr_eng_s_e_s_n:149_cs_fr,cs_fr,0.8974358974358975
fr_eng_s_e_s_n:149_cs_hi,cs_hi,0.8037383177570093
fr_eng_s_e_s_n:150_cs_fr,cs_fr,0.75
fr_eng_s_e_s_n:150_cs_hi,cs_hi,0.7890625
fr_eng_s_e_s_n:151_cs_fr,cs_fr,0.75
fr_eng_s_e_s_n:151_cs_hi,cs_hi,0.7470588235294118
fr_eng_s_e_s_n:152_cs_fr,cs_fr,0.6842105263157895
fr_eng_s_e_s_n:152_cs_hi,cs_hi,0.7264150943396226
fr_eng_s_e_s_n:153_cs_fr,cs_fr,0.797979797979798
fr_eng_s_e_s_n:153_cs_hi,cs_hi,0.78515625
fr_eng_s_e_s_n:154_cs_fr,cs_fr,0.75
fr_eng_s_e_s_n:154_cs_hi,cs_hi,0.7682403433476395
fr_eng_s_e_s_n:155_cs_fr,cs_fr,0.7613636363636364
fr_eng_s_e_s_n:155_cs_hi,cs_hi,0.76953125
fr_eng_s_e_s_n:156_cs_fr,cs_fr,0.8095238095238095
fr_eng_s_e_s_n:156_cs_hi,cs_hi,0.78515625
fr_eng_s_e_s_n:157_cs_fr,cs_fr,0.6788990825688074
fr_eng_s_e_s_n:157_cs_hi,cs_hi,0.6651982378854625
fr_eng_s_e_s_n:158_cs_fr,cs_fr,0.6475409836065574
fr_eng_s_e_s_n:158_cs_hi,cs_hi,0.78515625
fr_eng_s_e_s_n:159_cs_fr,cs_fr,0.7218543046357616
fr_eng_s_e_s_n:159_cs_hi,cs_hi,0.81640625
fr_eng_s_e_s_n:160_cs_fr,cs_fr,0.6181818181818182
fr_eng_s_e_s_n:160_cs_hi,cs_hi,0.7790697674418605
fr_eng_s_e_s_n:161_cs_fr,cs_fr,0.8380952380952381
fr_eng_s_e_s_n:161_cs_hi,cs_hi,0.7890625
fr_eng_s_e_s_n:162_cs_fr,cs_fr,0.6802721088435374
fr_eng_s_e_s_n:162_cs_hi,cs_hi,0.78125
fr_eng_s_e_s_n:163_cs_fr,cs_fr,0.56
fr_eng_s_e_s_n:163_cs_hi,cs_hi,0.6274509803921569
