key,condition,matrix_ratio
fr_eng_s_e_s_n:126_cs_fr,cs_fr,0.6140350877192983
fr_eng_s_e_s_n:126_cs_hi,cs_hi,0.9465648854961832
fr_eng_s_e_s_n:127_cs_fr,cs_fr,0.6666666666666666
fr_eng_s_e_s_n:127_cs_hi,cs_hi,0.8951048951048951
fr_eng_s_e_s_n:128_cs_fr,cs_fr,0.7547169811320755
fr_eng_s_e_s_n:128_cs_hi,cs_hi,0.8388888888888889
fr_eng_s_e_s_n:129_cs_fr,cs_fr,0.8421052631578947
fr_eng_s_e_s_n:129_cs_hi,cs_hi,0.8873239436619719
fr_eng_s_e_s_n:130_cs_fr,cs_fr,0.8529411764705882
fr_eng_s_e_s_n:130_cs_hi,cs_hi,0.6956521739130435
fr_eng_s_e_s_n:131_cs_fr,cs_fr,0.6696428571428571
fr_eng_s_e_s_n:131_cs_hi,cs_hi,0.8333333333333334
fr_eng_s_e_s_n:132_cs_fr,cs_fr,0.6142857142857143
fr_eng_s_e_s_n:132_cs_hi,cs_hi,0.7672413793103449
fr_eng_s_e_s_n:133_cs_fr,cs_fr,0.5757575757575758
fr_eng_s_e_s_n:133_cs_hi,cs_hi,0.8896103896103896
fr_eng_s_e_s_n:134_cs_fr,cs_fr,0.5
fr_eng_s_e_s_n:134_cs_hi,cs_hi,0.7402597402597403
fr_eng_s_e_s_n:135_cs_fr,cs_fr,0.7391304347826086
fr_eng_s_e_s_n:135_cs_hi,cs_hi,0.5137614678899083
fr_eng_s_e_s_n:136_cs_fr,cs_fr,0.7142857142857143
fr_eng_s_e_s_n:136_cs_hi,cs_hi,0.927710843373494
fr_eng_s_e_s_n:137_cs_fr,cs_fr,0.6774193548387096
fr_eng_s_e_s_n:137_cs_hi,cs_hi,0.9152542372881356
fr_eng_s_e_s_n:138_cs_fr,cs_fr,0.6410256410256411
fr_eng_s_e_s_n:138_cs_hi,cs_hi,0.9390243902439024
fr_eng_s_e_s_n:139_cs_fr,cs_fr,0.6071428571428571
fr_eng_s_e_s_n:139_cs_hi,cs_hi,0.86
fr_eng_s_e_s_n:140_cs_fr,cs_fr,0.7272727272727273
fr_eng_s_e_s_n:140_cs_hi,cs_hi,0.9393939393939394
fr_eng_s_e_s_n:141_cs_fr,cs_fr,0.6890243902439024
fr_eng_s_e_s_n:141_cs_hi,cs_hi,0.96875
fr_eng_s_e_s_n:142_cs_fr,cs_fr,0.41379310344827586
fr_eng_s_e_s_n:142_cs_hi,cs_hi,0.5428571428571428
fr_eng_s_e_s_n:143_cs_fr,cs_fr,0.8125
fr_eng_s_e_s_n:143_cs_hi,cs_hi,0.8314606741573034
fr_eng_s_e_s_n:144_cs_fr,cs_fr,0.6231884057971014
fr_eng_s_e_s_n:144_cs_hi,cs_hi,0.8085106382978723
fr_eng_s_e_s_n:145_cs_fr,cs_fr,0.6538461538461539
fr_eng_s_e_s_n:145_cs_hi,cs_hi,0.9565217391304348
fr_eng_s_e_s_n:146_cs_fr,cs_fr,0.7567567567567568
fr_eng_s_e_s_n:146_cs_hi,cs_hi,0.95
fr_eng_s_e_s_n:147_cs_fr,cs_fr,0.6779661016949152
fr_eng_s_e_s_n:147_cs_hi,cs_hi,0.8938053097345132
fr_eng_s_e_s_n:148_cs_fr,cs_fr,0.631578947368421
fr_eng_s_e_s_n:148_cs_hi,cs_hi,0.9512195121951219
fr_eng_s_e_s_n:149_cs_fr,cs_fr,0.8823529411764706
fr_eng_s_e_s_n:149_cs_hi,cs_hi,0.9245283018867925
fr_eng_s_e_s_n:150_cs_fr,cs_fr,0.717948717948718
fr_eng_s_e_s_n:150_cs_hi,cs_hi,0.9513888888888888
fr_eng_s_e_s_n:151_cs_fr,cs_fr,0.7272727272727273
fr_eng_s_e_s_n:151_cs_hi,cs_hi,0.9130434782608695
fr_eng_s_e_s_n:152_cs_fr,cs_fr,0.6857142857142857
fr_eng_s_e_s_n:152_cs_hi,cs_hi,0.8035714285714286
fr_eng_s_e_s_n:153_cs_fr,cs_fr,0.7674418604651163
fr_eng_s_e_s_n:153_cs_hi,cs_hi,0.8732394366197183
fr_eng_s_e_s_n:154_cs_fr,cs_fr,0.7333333333333333
fr_eng_s_e_s_n:154_cs_hi,cs_hi,0.8951612903225806
fr_eng_s_e_s_n:155_cs_fr,cs_fr,0.7631578947368421
fr_eng_s_e_s_n:155_cs_hi,cs_hi,0.937007874015748
fr_eng_s_e_s_n:156_cs_fr,cs_fr,0.8316831683168316
fr_eng_s_e_s_n:156_cs_hi,cs_hi,0.9838709677419355
fr_eng_s_e_s_n:157_cs_fr,cs_fr,0.6565656565656566
fr_eng_s_e_s_n:157_cs_hi,cs_hi,0.7461538461538462
fr_eng_s_e_s_n:158_cs_fr,cs_fr,0.6226415094339622
fr_eng_s_e_s_n:158_cs_hi,cs_hi,0.9377777777777778
fr_eng_s_e_s_n:159_cs_fr,cs_fr,0.6946564885496184
fr_eng_s_e_s_n:159_cs_hi,cs_hi,0.96875
fr_eng_s_e_s_n:160_cs_fr,cs_fr,0.6274509803921569
fr_eng_s_e_s_n:160_cs_hi,cs_hi,0.9111111111111111
fr_eng_s_e_s_n:161_cs_fr,cs_fr,0.8111111111111111
fr_eng_s_e_s_n:161_cs_hi,cs_hi,0.9666666666666667
fr_eng_s_e_s_n:162_cs_fr,cs_fr,0.6567164179104478
fr_eng_s_e_s_n:162_cs_hi,cs_hi,0.8195121951219512
fr_eng_s_e_s_n:163_cs_fr,cs_fr,0.5416666666666666
fr_eng_s_e_s_n:163_cs_hi,cs_hi,0.6451612903225806
fr_eng_s_e_s_n:164_cs_fr,cs_fr,0.6857142857142857
fr_eng_s_e_s_n:164_cs_hi,cs_hi,0.8918918918918919
fr_eng_s_e_s_n:165_cs_fr,cs_fr,0.7333333333333333
fr_eng_s_e_s_n:165_cs_hi,cs_hi,0.9259259259259259
fr_eng_s_e_s_n:166_cs_fr,cs_fr,0.8732394366197183
fr_eng_s_e_s_n:166_cs_hi,cs_hi,0.9252336448598131
fr_eng_s_e_s_n:167_cs_fr,cs_fr,0.7227722772277227
fr_eng_s_e_s_n:167_cs_hi,cs_hi,0.7986111111111112
fr_eng_s_e_s_n:168_cs_fr,cs_fr,0.6853932584269663
fr_eng_s_e_s_n:168_cs_hi,cs_hi,0.9361702127659575
fr_eng_s_e_s_n:169_cs_fr,cs_fr,0.8571428571428571
fr_eng_s_e_s_n:169_cs_hi,cs_hi,0.9508196721311475
fr_eng_s_e_s_n:170_cs_fr,cs_fr,0.6373626373626373
fr_eng_s_e_s_n:170_cs_hi,cs_hi,0.9106145251396648
fr_eng_s_e_s_n:171_cs_fr,cs_fr,0.7083333333333334
fr_eng_s_e_s_n:171_cs_hi,cs_hi,0.8205128205128205
